split,image,class_id,class_name,img_W,img_H,x_center,y_center,width,height,aspect_bbox,area_bbox,angle_deg,aspect_pose,pose_w,pose_h,pose_area,var_x,var_y,std_x,std_y,center_y,center_y_rel,shoulder_width,hip_width,shoulder_hip_ratio,torso_len,body_len_est,head_rel_height,thigh_angle_L,thigh_angle_R,shank_angle_L,shank_angle_R,upperarm_L,upperarm_R,num_kp,num_kp_vis,mean_vis,vy_hps
train,train/images/ch11_cam4_f000476_lbl1_jpg.rf.209e301e8c5a8727bc6e4bc60c417382.jpg,0,Fall,720,480,0.5604166666666667,0.3177083333333333,0.10972222222222222,0.28958333333333336,0.37889557407763386,0.031773726851851855,10.187829019862065,0.536574017876136,65.7965087890625,122.62335968017578,8068.188962941058,363.7099304199219,1583.7435302734375,19.07118034362793,39.7962760925293,134.24134826660156,-0.11545678973197937,33.82347869873047,21.70152473449707,1.5585760702974059,42.5125732421875,119.72208023071289,-0.45722252130508423,14.590469810113799,6.632673925094958,21.86605849571525,3.935079412516978,12.011885385924227,37.986884876415836,17.0,17.0,0.7558612823486328,
train,train/images/ch06_cam6_f000710_lbl1_jpg.rf.6b54ba072811b92d7fca8fc4144c4868.jpg,1,Normal,720,480,0.39166666666666666,0.25625,0.08888888888888889,0.2875,0.30917766856076645,0.025555555555555554,2.829991038702034,0.18838242350763662,20.765596389770508,110.23107147216797,2289.013939802986,38.756412506103516,1300.9844970703125,6.225464820861816,36.06916427612305,109.96451568603516,-0.09996922314167023,2.036944627761841,1.4273505210876465,1.4270798732254004,35.46455383300781,106.97887420654297,-0.4522556960582733,25.25816574037176,11.65113022228158,18.76948014896795,16.952333408059168,10.005364270287775,28.04210131448625,17.0,17.0,0.6190693378448486,
train,train/images/ch12_cam1_f000658_lbl1_jpg.rf.de825583fb8e921a6c7f179b0736fc28.jpg,1,Normal,720,480,0.4708333333333333,0.23125,0.11388888888888889,0.37916666666666665,0.3003655081935315,0.043182870370370365,15.35756148062628,0.3158663037932929,50.14630126953125,158.75799560546875,7961.126276578754,251.58779907226562,1919.8187255859375,15.861519813537598,43.81573486328125,106.42442321777344,-0.11773242801427841,30.35405158996582,17.40256690979004,1.744228308564149,43.09395217895508,106.00855255126953,-0.27391886711120605,35.767058703919496,20.45832998421396,8.998476445912198,29.549484231176685,13.981963133118017,28.771484400415183,17.0,17.0,0.921335756778717,
train,train/images/ch20_cam7_f000588_lbl1_jpg.rf.eb846f4fe758dc3584e96a2566e66add.jpg,0,Fall,720,480,0.48525,0.4740625,0.23819444444444443,0.19810416666666672,1.2023636155094948,0.047187311921296306,38.09093067091112,1.266645283326995,85.68560791015625,67.64767456054688,5796.432118428871,832.42626953125,575.67626953125,28.85179901123047,23.993255615234375,238.8485565185547,-0.18109342455863953,33.37604522705078,21.599517822265625,1.545221701542974,51.28936767578125,81.05807876586914,-0.4536491334438324,19.75040152405742,11.60880134315581,63.71760246332025,70.93802605517388,2.456616913048892,43.78381013154039,17.0,17.0,0.6513934135437012,
train,train/images/ch18_cam1_f000691_lbl1_jpg.rf.b52917f8f192b4fccec4f4f96de4584f.jpg,0,Fall,720,480,0.48194444444444445,0.5770833333333333,0.2972222222222222,0.4041666666666667,0.7353933694734501,0.12012731481481481,49.90464600989123,1.1987098684462407,175.80970764160156,146.665771484375,25785.266405697912,2383.048828125,2083.119873046875,48.81648254394531,45.64120864868164,242.44606018066406,-0.055148895829916,38.204933166503906,23.678531646728516,1.6134839830027385,62.51468276977539,182.9113998413086,-0.32793691754341125,20.077103898222507,31.95605466064777,52.2583970546505,45.849932159118964,43.60119061159077,47.38560966842738,17.0,17.0,0.7078090310096741,
train,train/images/ch20_cam3_f000641_lbl1_jpg.rf.a40ca5e76ca3b521c7ba043d1e037911.jpg,0,Fall,720,480,0.6277777777777778,0.37395833333333334,0.18611111111111112,0.24375,0.7635296311035078,0.04536458333333333,46.341864100266996,1.3121524482202438,110.03179931640625,83.85595703125,9226.821835547686,1226.9349365234375,793.0110473632812,35.02762985229492,28.160451889038086,179.1182861328125,-0.16635283827781677,25.253738403320312,11.664499282836914,2.1650081693151084,49.40640640258789,121.9772834777832,-0.3698858916759491,24.7959980120485,26.00404741602024,83.21047570395753,86.72055359135807,1.2440493356808864,43.60240482572834,17.0,17.0,0.6856256723403931,
train,train/images/ch19_cam1_f000591_lbl1_jpg.rf.564ba3a9cb2def08980c429fe0371835.jpg,0,Fall,720,480,0.40555555555555556,0.43645833333333334,0.1361111111111111,0.3645833333333333,0.37333230933614203,0.04962384259259259,0.7380272416986153,0.500134039729288,69.57354736328125,139.10980224609375,9678.362415265292,305.1140441894531,2185.253173828125,17.467514038085938,46.7466926574707,182.91175842285156,-0.12321728467941284,32.979942321777344,21.725685119628906,1.518016146425882,46.25975799560547,133.44024658203125,-0.40532341599464417,12.888458384430116,11.930537852786786,13.680100422570264,0.024798965905974992,1.0971145976093966,83.99774108614889,17.0,17.0,0.6513272523880005,
train,train/images/ch20_cam6_f000422_lbl0_jpg.rf.16ffcfb264c103982dfec1b0650d9695.jpg,1,Normal,720,480,0.49236111111111114,0.2625,0.10138888888888889,0.2875,0.3526557782021242,0.029149305555555553,16.084061185812683,0.4986025634882671,56.843994140625,114.00662231445312,6480.591770835221,376.7370910644531,1425.734619140625,19.40971565246582,37.7588996887207,120.60223388671875,-0.06950964778661728,30.42390251159668,19.113357543945312,1.5917611989356153,41.62183380126953,111.3287467956543,-0.3820669949054718,3.3039769204157974,2.577285095005669,4.163512373585958,17.247093016991418,36.15198831773382,8.456365576769427,17.0,17.0,0.8153335452079773,
train,train/images/ch02_cam2_f000472_lbl1_jpg.rf.3f46dd0fd22fefa1d494881a93b7af39.jpg,0,Fall,720,480,0.5145833333333333,0.6072916666666667,0.31805555555555554,0.21875,1.4539616072866206,0.06957465277777777,62.64400485722885,2.579766697809934,200.92889404296875,77.88645935058594,15649.640138235874,4056.370361328125,624.2489624023438,63.689640045166016,24.984973907470703,296.9617614746094,0.299514502286911,10.462541580200195,7.0505051612854,1.4839419101071654,71.28185272216797,165.79779052734375,0.5946727395057678,74.76273068559107,87.15492046610248,74.0042514565274,61.04567577517927,87.97636935527471,78.62433780809934,17.0,17.0,0.770357072353363,
train,train/images/ch08_cam8_f000342_lbl1_jpg.rf.e734befeec1f3a1e7e17a1bb74ba0d47.jpg,0,Fall,720,480,0.5,0.4479166666666667,0.16666666666666666,0.475,0.35087645429518394,0.07916666666666666,0.44246899041162246,0.49743068670920443,90.29718017578125,181.52716064453125,16391.390731517226,438.5252380371094,3484.142578125,20.940994262695312,59.02662658691406,182.99009704589844,-0.11350058764219284,35.14433288574219,21.753089904785156,1.615601802960851,61.10261917114258,168.660400390625,-0.3941880166530609,15.822786629812214,18.613881097459974,12.75279251469818,7.5513148094613936,17.303860836644393,78.23660887150615,17.0,17.0,0.9231737852096558,
train,train/images/ch02_cam4_f000421_lbl1_jpg.rf.d5a7db12255ccb1a850f75d672e29472.jpg,0,Fall,720,480,0.3803888888888889,0.439125,0.14966666666666664,0.24883333333333332,0.6014711260370018,0.03724205555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,train/images/ch11_cam5_f000443_lbl0_jpg.rf.608d9bec9cdb1af5ce50fd65961198dd.jpg,1,Normal,720,480,0.35833333333333334,0.38229166666666664,0.07777777777777778,0.2604166666666667,0.2986655197910707,0.020254629629629633,3.1405751221889187,0.4647608523048206,46.11509704589844,99.22328186035156,4575.691272202646,163.49996948242188,1062.37255859375,12.786710739135742,32.594058990478516,169.5909881591797,-0.08563108742237091,25.169260025024414,17.00469970703125,1.4801354318819155,32.41431427001953,95.84411239624023,-0.41869059205055237,4.839583656381986,5.324522882977577,1.487501242952597,1.9201235916735395,21.167204757338038,17.097545819690097,17.0,17.0,0.9267836213111877,
train,train/images/ch20_cam6_f000561_lbl1_jpg.rf.776a8968bd37e16f047bd0d84947257a.jpg,0,Fall,720,480,0.4861111111111111,0.24375,0.10277777777777777,0.275,0.37373601469732026,0.02826388888888889,16.622276045642085,0.5802659200590121,60.11181640625,103.59356689453125,6227.1974740326405,271.3216247558594,1276.6505126953125,16.471843719482422,35.730247497558594,111.68883514404297,-0.1433095484972,33.11613464355469,21.3259220123291,1.5528582103766078,45.40058898925781,96.34795379638672,-0.48963412642478943,2.2803294025387277,18.9706181537517,36.25937597850692,50.23988746903112,42.39587532813558,10.899392993296338,17.0,17.0,0.9111044406890869,
train,train/images/ch23_cam3_f003638_lbl1_jpg.rf.de411598a4ec4621ebe230e30d820a8a.jpg,0,Fall,720,480,0.53125,0.48020833333333335,0.24305555555555555,0.16458333333333333,1.47678427607866,0.04000289351851852,77.4650437603621,3.0158078699751645,123.7169189453125,41.02281188964844,5075.215893460438,1779.2327880859375,171.40048217773438,42.18095397949219,13.092000961303711,224.75421142578125,0.14861458539962769,11.954509735107422,6.750188827514648,1.7709886744783518,49.99382019042969,117.69591903686523,0.07897908985614777,46.1934399734835,37.83053169134998,83.258921474197,85.10043388123967,22.854343729266493,24.820919481604363,17.0,17.0,0.7039762735366821,
train,train/images/ch19_cam8_f000464_lbl0_jpg.rf.2eac971a8d5af0f46e93ec9140cdb0ca.jpg,1,Normal,720,480,0.3145833333333333,0.346875,0.14583333333333334,0.46041666666666664,0.3167413935028558,0.06714409722222223,0.2900496754980521,0.49977847148417576,88.74642944335938,177.571533203125,15758.83954256028,736.0848999023438,3241.6806640625,27.130884170532227,56.935760498046875,148.93170166015625,-0.14046180248260498,50.64054870605469,34.19717025756836,1.4808402813389765,62.32161331176758,166.1327896118164,-0.496570348739624,6.229793660452973,10.221721039557208,3.756057043055405,2.3386908428647417,25.216707833177235,30.423220760989093,17.0,17.0,0.7815272212028503,
train,train/images/ch22_cam3_f000814_lbl0_jpg.rf.244b2fc8d95ed5a46ef10d2caa65c7f8.jpg,1,Normal,720,480,0.7055555555555556,0.325,0.14444444444444443,0.225,0.6419724554310622,0.0325,27.694257373749227,0.7942079785812968,72.07809448242188,90.75468444824219,6541.424720382784,454.12939453125,760.906494140625,21.310312271118164,27.58453369140625,145.7395782470703,-0.1385556012392044,27.02031707763672,17.65630531311035,1.5303493606459069,34.51354217529297,89.3528823852539,-0.41801536083221436,44.64523716113324,64.80490765114585,20.767478521973107,12.1220935938345,24.147521359631426,72.25100169449148,17.0,17.0,0.8319507241249084,
train,train/images/ch20_cam2_f000418_lbl0_jpg.rf.a18f8773744bbc224d98140d387d8dd8.jpg,1,Normal,720,480,0.56875,0.5229166666666667,0.18472222222222223,0.475,0.38888807017716226,0.08774305555555556,1.6482428469772497,0.5870824116672928,109.82266235351562,187.06515502929688,20543.993358890526,881.0518798828125,3371.422607421875,29.682518005371094,58.0639533996582,231.1451416015625,-0.22436800599098206,58.60623550415039,33.188087463378906,1.76588162252306,80.77000427246094,169.79019927978516,-0.585784375667572,63.34339320056239,89.07901064355187,23.779545191696958,0.9745092774004867,35.653290029161774,16.20702183255329,17.0,17.0,0.7270810604095459,
train,train/images/ch08_cam3_f000295_lbl1_jpg.rf.6fda8a718b3a76695e564368c2e56c0b.jpg,0,Fall,720,480,0.6645833333333333,0.36666666666666664,0.1763888888888889,0.19583333333333333,0.900704620515413,0.03454282407407407,32.738946374668586,1.7109743686867174,87.12069702148438,50.91876220703125,4436.078054947779,711.6697998046875,194.49476623535156,26.677139282226562,13.946138381958008,176.03335571289062,0.08109799772500992,14.996811866760254,9.537525177001953,1.5724005982727889,6.162683963775635,77.97645950317383,-0.0423729382455349,61.60885892996005,63.84638900650288,65.41673944829625,62.55125872929327,77.61312006001782,85.01820883427503,17.0,17.0,0.6900998950004578,
train,train/images/ch21_cam8_f000568_lbl0_jpg.rf.7bc683db241d48d036decf2ae6fb20aa.jpg,1,Normal,720,480,0.44305555555555554,0.3229166666666667,0.1388888888888889,0.3125,0.4444430222267734,0.043402777777777776,30.168331462746448,0.7766969937917771,88.41693115234375,113.83709716796875,10065.126782882959,896.43017578125,1283.80908203125,29.94044303894043,35.83028030395508,143.12713623046875,-0.2115921527147293,36.965911865234375,25.203420639038086,1.4667021166672516,64.38182830810547,110.13892364501953,-0.4868471920490265,70.13767805282603,81.31897344054215,33.65446009499536,15.771381131532772,59.216853801680756,3.4478029121586777,17.0,17.0,0.5813993215560913,
train,train/images/ch20_cam3_f000359_lbl0_jpg.rf.bf9a22eaecd5452c15e2d7ed86f03523.jpg,1,Normal,720,480,0.54375,0.39479166666666665,0.14027777777777778,0.45625,0.3074574691951969,0.06400173611111111,3.0675762440848584,0.4910161979648639,88.09707641601562,179.41786193847656,15806.189093592111,571.59228515625,3094.556640625,23.907997131347656,55.62873840332031,166.39024353027344,-0.14046818017959595,51.887786865234375,35.62053680419922,1.456681736543502,63.07305908203125,160.40182495117188,-0.46921178698539734,1.3020638071874244,3.7622644301028227,3.130545439996526,3.293650055811273,24.133567373026025,24.660398417094793,17.0,17.0,0.7108988761901855,
train,train/images/ch01_cam2_f001104_lbl1_jpg.rf.ac49379c362e1b80363f6499aa857b06.jpg,0,Fall,720,480,0.6076388888888888,0.590625,0.4041666666666667,0.28958333333333336,1.39567863362774,0.11703993055555557,28.85462516193271,2.0290974688074583,186.25802612304688,91.79353332519531,17097.282328011002,2592.87255859375,763.7581176757812,50.920257568359375,27.636173248291016,284.2757873535156,-0.31160542368888855,10.19157886505127,11.82181453704834,0.8620992971098155,31.363126754760742,161.01810455322266,-0.4820517897605896,85.443183523547,85.69059531458532,82.04765868345228,77.16937659826361,54.877342947931346,62.684513267824286,17.0,17.0,0.8268964886665344,
train,train/images/ch08_cam4_f000364_lbl1_jpg.rf.628b554796dad6f16507b107f054efb1.jpg,1,Normal,720,480,0.3819444444444444,0.2833333333333333,0.12222222222222222,0.20833333333333334,0.5866638506801833,0.02546296296296296,14.05040813987753,0.9519974688435959,70.40615844726562,73.95624542236328,5206.975133371772,303.081787109375,616.7924194335938,17.409244537353516,24.83530616760254,126.719482421875,-0.20403312146663666,23.69910430908203,14.857444763183594,1.5950995000639925,31.09009552001953,75.09931945800781,-0.5589627027511597,17.413315154712233,13.551527040334415,42.822754211667345,28.968434623820894,53.86371598604402,54.22273955340135,17.0,17.0,0.7349821329116821,
train,train/images/ch12_cam5_f000590_lbl0_jpg.rf.1c090a1ea626d73ca3c4830ed485225c.jpg,1,Normal,720,480,0.5951388888888889,0.45416666666666666,0.07916666666666666,0.3375,0.23456720622062355,0.02671875,1.2226508609903013,0.3230514457654656,42.155029296875,130.49014282226562,5500.81579362601,154.66156005859375,1814.245361328125,12.436300277709961,42.59395980834961,198.9871826171875,-0.10550490021705627,20.858470916748047,13.421794891357422,1.5540745132459701,41.552215576171875,128.40517807006836,-0.4415763020515442,8.052327758933773,2.2117065347853075,15.420434097700962,11.680084533225182,17.011384645087457,18.73221320541045,17.0,17.0,0.7706287503242493,
train,train/images/ch11_cam5_f000508_lbl1_jpg.rf.f681ff33684dbd798c38d5b189abee81.jpg,0,Fall,720,480,0.43819444444444444,0.525,0.22361111111111112,0.125,1.788874577892266,0.02795138888888889,89.41005088831808,5.967242921684283,137.03836059570312,22.965105056762695,3147.1003478868515,2195.53076171875,41.65576934814453,46.85649108886719,6.454128265380859,249.20396423339844,0.23802603781223297,12.699459075927734,9.175074577331543,1.3841258275085746,43.854190826416016,131.9289779663086,0.2275366187095642,82.9033056310666,80.5559392419479,85.6432449419805,77.86548818425851,41.468793528804675,54.79848102014732,17.0,17.0,0.805549681186676,
train,train/images/ch01_cam1_f001135_lbl1_jpg.rf.438f57618164b1c15112e883693971a2.jpg,0,Fall,720,480,0.40555555555555556,0.46041666666666664,0.32222222222222224,0.3125,1.0311078115661143,0.10069444444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,train/images/ch23_cam2_f000727_lbl0_jpg.rf.86cf6b192b506e1062106bfa8db9a7f5.jpg,1,Normal,720,480,0.40555555555555556,0.5333333333333333,0.21944444444444444,0.3541666666666667,0.6196060936612258,0.0777199074074074,54.71513702704229,0.8318342671390359,120.62692260742188,145.01316833496094,17492.492233798373,1304.8370361328125,1978.1658935546875,36.122528076171875,44.47657775878906,244.1053009033203,-0.014956148341298103,25.497051239013672,19.302125930786133,1.3209451647707733,75.02520751953125,155.1369171142578,-0.28864914178848267,36.49139464045093,14.513095137288461,15.3315083575603,31.486883080001633,23.634128945236487,22.40705994961845,17.0,17.0,0.7781600952148438,
train,train/images/ch23_cam2_f001617_lbl1_jpg.rf.7876a8142f037a149aaaa1f2039f3255.jpg,0,Fall,720,480,0.21875,0.6208333333333333,0.17916666666666667,0.22916666666666666,0.7818147702628208,0.04105902777777778,28.60166178109997,0.6351898655606667,75.88798522949219,119.47291564941406,9066.5588581271,391.9662780761719,1318.6143798828125,19.798137664794922,36.31272888183594,298.65423583984375,-0.16950419545173645,36.127784729003906,21.194210052490234,1.704606254959372,54.89669418334961,79.43520736694336,-0.32751455903053284,86.69353761225564,74.62134133270752,21.569501489279197,27.894498884194594,89.97790560691655,1.976519519072946,17.0,17.0,0.6697121858596802,
train,train/images/ch04_cam2_f000379_lbl1_jpg.rf.510d728b0e10d6b01980789d159f2ab5.jpg,0,Fall,720,480,0.39291666666666664,0.38675,0.1497222222222222,0.26485416666666667,0.5652984765468254,0.03965455439814814,0.5765117854056003,0.7012755457225206,63.712310791015625,90.85203552246094,5788.393123203423,272.4907531738281,1124.7880859375,16.507293701171875,33.53786087036133,188.03115844726562,-0.29133591055870056,27.847389221191406,20.514514923095703,1.3574480297553688,49.462100982666016,94.59805297851562,-0.7496523261070251,61.7750724854473,39.570469979804685,75.86825112625252,73.85501784478448,8.081040588538642,0.7398308461017303,17.0,17.0,0.6820367574691772,
train,train/images/ch07_cam1_f000522_lbl1_jpg.rf.ea3d2d55d291090a7d30d17c31849e1e.jpg,0,Fall,720,480,0.3763888888888889,0.209375,0.08055555555555556,0.18125,0.4444419923506936,0.014600694444444446,6.048315455174231,0.4121848371666654,28.809343338012695,69.89423370361328,2013.6069761146937,97.31590270996094,667.23046875,9.864882469177246,25.8308048248291,101.96482849121094,-0.23711276054382324,7.826906681060791,6.336273670196533,1.2352536921853519,37.27870559692383,65.94798278808594,-0.6132116913795471,57.146806431577964,52.93320588361998,76.09402212800593,86.96646218593236,17.31202516100146,0.3711768453110653,17.0,17.0,0.6175370216369629,
train,train/images/ch10_cam3_f000543_lbl1_jpg.rf.cda5696f7ebcf13f7de9264118e21ec4.jpg,0,Fall,720,480,0.7027777777777777,0.3770833333333333,0.10833333333333334,0.15833333333333333,0.6842062050134421,0.017152777777777777,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,train/images/ch12_cam3_f000625_lbl1_jpg.rf.36b6b03fb6acf28f65821e229a3e601b.jpg,1,Normal,720,480,0.5479166666666667,0.22916666666666666,0.07361111111111111,0.29583333333333334,0.24882544997969963,0.02177662037037037,3.5127658258165284,0.27634287386997425,32.49737548828125,117.5980224609375,3821.627092592418,64.94325256347656,1449.80322265625,8.058737754821777,38.0762825012207,98.15142822265625,-0.09482835233211517,14.616847038269043,9.609613418579102,1.5210648837282197,36.44422149658203,111.4427261352539,-0.43966326117515564,29.09058553572977,23.39563169114105,1.7325118697241642,12.55351341071421,17.891558955861132,14.677950443618707,17.0,17.0,0.7153525352478027,
train,train/images/ch19_cam5_f000535_lbl1_jpg.rf.903e218bab5a01860147388ed57e2eb1.jpg,0,Fall,720,480,0.4083333333333333,0.5083333333333333,0.18888888888888888,0.25416666666666665,0.7431664749734319,0.04800925925925926,35.23639185754725,0.9718435634358538,100.3828125,103.29112243652344,10368.653376460075,1055.0755615234375,1078.6380615234375,32.48192596435547,32.84262466430664,230.76370239257812,-0.13005667924880981,24.36594581604004,14.601789474487305,1.6686957574561125,46.52705764770508,131.18018341064453,-0.4031200110912323,42.831545859943816,40.10776523130146,59.11420326161243,60.384625517945054,37.54544251037591,1.6114229907717992,17.0,17.0,0.7083527445793152,
train,train/images/ch06_cam5_f000631_lbl0_jpg.rf.0b034979e20a53495b6d406949e4079c.jpg,1,Normal,720,480,0.36666666666666664,0.5322916666666667,0.1,0.38125,0.26229439398191745,0.038125,4.480793638129679,0.3129625966315812,46.56684875488281,148.7936553955078,6928.851646488765,130.47909545898438,2431.59375,11.422744750976562,49.31119155883789,245.7591552734375,-0.10592430084943771,9.596660614013672,9.129551887512207,1.0511643595537297,51.43072509765625,143.7926788330078,-0.4659367501735687,0.8058001690731156,22.79740220299212,24.355967821691166,5.224690795580878,5.329882884402794,11.884713164266243,17.0,17.0,0.7526454925537109,
train,train/images/ch03_cam6_f000614_lbl1_jpg.rf.8bfe02403956a90c5324c1cd3abdf6b2.jpg,1,Normal,720,480,0.36944444444444446,0.259375,0.10277777777777777,0.29375,0.34988060560739465,0.030190972222222223,10.441462811934258,0.4696522726073899,54.139617919921875,115.27596282958984,6240.99658294511,186.36158752441406,1414.7598876953125,13.651432037353516,37.6132926940918,110.92912292480469,-0.11384186148643494,30.087188720703125,18.52118492126465,1.6244742020627982,42.94634246826172,104.66128540039062,-0.43638601899147034,3.2523481245726105,7.988669024985868,7.793455371119575,0.3696831160151744,32.351466802367284,10.084506862248793,17.0,17.0,0.7993858456611633,
